
 Daxpy product:
   Blaze [MFlop/s]:
     100         5555.43
     1000        6257.92
     10000       4110.09
     100000      2558.29
     1000000     3877.53
     10000000    1793.35
   N=100, steps=60303488
     Blaze       = 1        (2.17097)
   N=1000, steps=6309844
     Blaze       = 1        (2.01659)
   N=10000, steps=436680
     Blaze       = 1        (2.12492)
   N=100000, steps=25141
     Blaze       = 1        (1.96545)
   N=1000000, steps=3913
     Blaze       = 1        (2.0183)
   N=10000000, steps=175
     Blaze       = 1        (1.95166)
