
 Daxpy product:
   Blaze [MFlop/s]:
     100         6030.57
     1000        6244.41
     10000       4333.87
     100000      2729.46
     1000000     3923.61
     10000000    1782.23
   N=100, steps=56905109
     Blaze       = 1        (1.88722)
   N=1000, steps=6302294
     Blaze       = 1        (2.01854)
   N=10000, steps=384518
     Blaze       = 1        (1.77448)
   N=100000, steps=27097
     Blaze       = 1        (1.98552)
   N=1000000, steps=3920
     Blaze       = 1        (1.99816)
   N=10000000, steps=185
     Blaze       = 1        (2.07605)
