
 Daxpy product:
   Blaze [MFlop/s]:
     100         5972.81
     1000        6328.02
     10000       4380.67
     100000      2659.3
     1000000     3952.41
     10000000    2208.79
   N=100, steps=58925771
     Blaze       = 1        (1.97313)
   N=1000, steps=6308726
     Blaze       = 1        (1.9939)
   N=10000, steps=425366
     Blaze       = 1        (1.94201)
   N=100000, steps=26371
     Blaze       = 1        (1.98331)
   N=1000000, steps=3895
     Blaze       = 1        (1.97095)
   N=10000000, steps=185
     Blaze       = 1        (1.67513)
