
 Daxpy product:
   Blaze [MFlop/s]:
     100         6058.93
     1000        6301.85
     10000       4067.11
     100000      2550.96
     1000000     3899.44
     10000000    1856.01
   N=100, steps=56363668
     Blaze       = 1        (1.86052)
   N=1000, steps=6288201
     Blaze       = 1        (1.99567)
   N=10000, steps=435374
     Blaze       = 1        (2.14095)
   N=100000, steps=25495
     Blaze       = 1        (1.99885)
   N=1000000, steps=3903
     Blaze       = 1        (2.00182)
   N=10000000, steps=176
     Blaze       = 1        (1.89654)
