
 Daxpy product:
   Blaze [MFlop/s]:
     100         6080.59
     1000        6297.9
     10000       4403.24
     100000      2663.31
     1000000     3914.12
     10000000    1848.03
   N=100, steps=55129426
     Blaze       = 1        (1.81329)
   N=1000, steps=6281496
     Blaze       = 1        (1.99479)
   N=10000, steps=391274
     Blaze       = 1        (1.77721)
   N=100000, steps=26426
     Blaze       = 1        (1.98445)
   N=1000000, steps=3900
     Blaze       = 1        (1.99278)
   N=10000000, steps=182
     Blaze       = 1        (1.96966)
