
 Daxpy product:
   Blaze [MFlop/s]:
     100         5970.15
     1000        6302.78
     10000       4323.88
     100000      2685.53
     1000000     3736.03
     10000000    1764.54
   N=100, steps=60879883
     Blaze       = 1        (2.03948)
   N=1000, steps=6306374
     Blaze       = 1        (2.00114)
   N=10000, steps=437371
     Blaze       = 1        (2.02305)
   N=100000, steps=26707
     Blaze       = 1        (1.98896)
   N=1000000, steps=3965
     Blaze       = 1        (2.12257)
   N=10000000, steps=178
     Blaze       = 1        (2.01752)
