
 Daxpy product:
   Blaze [MFlop/s]:
     100         5837.5
     1000        6297.15
     10000       4379.31
     100000      2668.58
     1000000     3875.07
     10000000    2052.05
   N=100, steps=57470426
     Blaze       = 1        (1.96901)
   N=1000, steps=6320530
     Blaze       = 1        (2.00743)
   N=10000, steps=398419
     Blaze       = 1        (1.81955)
   N=100000, steps=26334
     Blaze       = 1        (1.97363)
   N=1000000, steps=3873
     Blaze       = 1        (1.99893)
   N=10000000, steps=179
     Blaze       = 1        (1.7446)
