
 Daxpy product:
   Blaze [MFlop/s]:
     100         5515.59
     1000        6257.31
     10000       4247.05
     100000      2716.32
     1000000     3913.76
     10000000    1863.93
   N=100, steps=55188747
     Blaze       = 1        (2.00119)
   N=1000, steps=6290760
     Blaze       = 1        (2.01069)
   N=10000, steps=386606
     Blaze       = 1        (1.82059)
   N=100000, steps=26988
     Blaze       = 1        (1.9871)
   N=1000000, steps=3907
     Blaze       = 1        (1.99655)
   N=10000000, steps=171
     Blaze       = 1        (1.83483)
