
 Daxpy product:
   Blaze [MFlop/s]:
     100         6044.22
     1000        6257.89
     10000       4373.35
     100000      2596.42
     1000000     3919.98
     10000000    1903.6
   N=100, steps=60474145
     Blaze       = 1        (2.00106)
   N=1000, steps=6274238
     Blaze       = 1        (2.00522)
   N=10000, steps=437612
     Blaze       = 1        (2.00127)
   N=100000, steps=25502
     Blaze       = 1        (1.9644)
   N=1000000, steps=3886
     Blaze       = 1        (1.98266)
   N=10000000, steps=182
     Blaze       = 1        (1.91216)
