
 Daxpy product:
   Blaze [MFlop/s]:
     100         6102.87
     1000        6289.04
     10000       4367.13
     100000      2494.98
     1000000     3935.35
     10000000    1818.59
   N=100, steps=59965099
     Blaze       = 1        (1.96514)
   N=1000, steps=6258172
     Blaze       = 1        (1.99018)
   N=10000, steps=443722
     Blaze       = 1        (2.0321)
   N=100000, steps=24917
     Blaze       = 1        (1.99737)
   N=1000000, steps=3867
     Blaze       = 1        (1.96526)
   N=10000000, steps=186
     Blaze       = 1        (2.04555)
