
 Daxpy product:
   Blaze [MFlop/s]:
     100         6002.14
     1000        6232.03
     10000       4392.93
     100000      2480.51
     1000000     3836.46
     10000000    1849.54
   N=100, steps=59950539
     Blaze       = 1        (1.99764)
   N=1000, steps=6291651
     Blaze       = 1        (2.01913)
   N=10000, steps=440293
     Blaze       = 1        (2.00455)
   N=100000, steps=24441
     Blaze       = 1        (1.97064)
   N=1000000, steps=3827
     Blaze       = 1        (1.99507)
   N=10000000, steps=178
     Blaze       = 1        (1.9248)
