
 Daxpy product:
   Blaze [MFlop/s]:
     100         6092.74
     1000        6309.62
     10000       4262.03
     100000      2588.86
     1000000     3941.82
     10000000    1870.52
   N=100, steps=59093473
     Blaze       = 1        (1.9398)
   N=1000, steps=6316454
     Blaze       = 1        (2.00217)
   N=10000, steps=435924
     Blaze       = 1        (2.04562)
   N=100000, steps=25703
     Blaze       = 1        (1.98567)
   N=1000000, steps=3898
     Blaze       = 1        (1.97777)
   N=10000000, steps=186
     Blaze       = 1        (1.98875)
