
 Daxpy product:
   Blaze [MFlop/s]:
     100         6067.88
     1000        6250.69
     10000       4217.25
     100000      2549.92
     1000000     3819.02
     10000000    1856.63
   N=100, steps=54419187
     Blaze       = 1        (1.79368)
   N=1000, steps=6321561
     Blaze       = 1        (2.02268)
   N=10000, steps=431280
     Blaze       = 1        (2.04531)
   N=100000, steps=25362
     Blaze       = 1        (1.98924)
   N=1000000, steps=3771
     Blaze       = 1        (1.97485)
   N=10000000, steps=185
     Blaze       = 1        (1.99285)
