
 Daxpy product:
   Blaze [MFlop/s]:
     100         5935.09
     1000        6282.69
     10000       4352.93
     100000      2477.69
     1000000     3909.3
     10000000    1846.51
   N=100, steps=57324871
     Blaze       = 1        (1.93173)
   N=1000, steps=6315788
     Blaze       = 1        (2.01054)
   N=10000, steps=409232
     Blaze       = 1        (1.88026)
   N=100000, steps=24854
     Blaze       = 1        (2.00622)
   N=1000000, steps=3909
     Blaze       = 1        (1.99984)
   N=10000000, steps=185
     Blaze       = 1        (2.00378)
