
 Daxpy product:
   Blaze [MFlop/s]:
     100         5539.67
     1000        6306.13
     10000       4120.4
     100000      2742.48
     1000000     3941.74
     10000000    1747.16
   N=100, steps=54870726
     Blaze       = 1        (1.98101)
   N=1000, steps=6293726
     Blaze       = 1        (1.99607)
   N=10000, steps=394904
     Blaze       = 1        (1.91682)
   N=100000, steps=27235
     Blaze       = 1        (1.98616)
   N=1000000, steps=3894
     Blaze       = 1        (1.97578)
   N=10000000, steps=176
     Blaze       = 1        (2.0147)
