
 Daxpy product:
   Blaze [MFlop/s]:
     100         6088.76
     1000        6292.68
     10000       4396.55
     100000      2464.54
     1000000     3838.8
     10000000    1762.39
   N=100, steps=60050095
     Blaze       = 1        (1.97249)
   N=1000, steps=6319064
     Blaze       = 1        (2.00839)
   N=10000, steps=427292
     Blaze       = 1        (1.94376)
   N=100000, steps=24415
     Blaze       = 1        (1.9813)
   N=1000000, steps=3796
     Blaze       = 1        (1.9777)
   N=10000000, steps=188
     Blaze       = 1        (2.13347)
