
 Daxpy product:
   Blaze [MFlop/s]:
     100         5953.4
     1000        6229.59
     10000       4362.58
     100000      2687.28
     1000000     3905.59
     10000000    1748.04
   N=100, steps=55027857
     Blaze       = 1        (1.84862)
   N=1000, steps=6286731
     Blaze       = 1        (2.01834)
   N=10000, steps=397284
     Blaze       = 1        (1.82133)
   N=100000, steps=26765
     Blaze       = 1        (1.99197)
   N=1000000, steps=3924
     Blaze       = 1        (2.00943)
   N=10000000, steps=172
     Blaze       = 1        (1.96792)
