
 Daxpy product:
   Blaze [MFlop/s]:
     100         5995.32
     1000        6237.28
     10000       4396.35
     100000      2666.92
     1000000     3921.71
     10000000    1893.8
   N=100, steps=56770505
     Blaze       = 1        (1.89383)
   N=1000, steps=6251216
     Blaze       = 1        (2.00447)
   N=10000, steps=412365
     Blaze       = 1        (1.87594)
   N=100000, steps=26850
     Blaze       = 1        (2.01356)
   N=1000000, steps=3962
     Blaze       = 1        (2.02055)
   N=10000000, steps=185
     Blaze       = 1        (1.95374)
