
 Daxpy product:
   Blaze [MFlop/s]:
     100         6126.46
     1000        6287.75
     10000       4320.25
     100000      2475.46
     1000000     3937.45
     10000000    1901.99
   N=100, steps=59322232
     Blaze       = 1        (1.93659)
   N=1000, steps=6296429
     Blaze       = 1        (2.00276)
   N=10000, steps=388970
     Blaze       = 1        (1.80068)
   N=100000, steps=24792
     Blaze       = 1        (2.00303)
   N=1000000, steps=3909
     Blaze       = 1        (1.98555)
   N=10000000, steps=178
     Blaze       = 1        (1.87173)
