
 Daxpy product:
   Blaze [MFlop/s]:
     100         6073.85
     1000        6295.57
     10000       4365.89
     100000      2368.84
     1000000     3829.74
     10000000    1879.17
   N=100, steps=59791151
     Blaze       = 1        (1.96881)
   N=1000, steps=6266666
     Blaze       = 1        (1.99082)
   N=10000, steps=385091
     Blaze       = 1        (1.76409)
   N=100000, steps=23460
     Blaze       = 1        (1.98072)
   N=1000000, steps=3828
     Blaze       = 1        (1.99909)
   N=10000000, steps=185
     Blaze       = 1        (1.96895)
