
 Daxpy product:
   Blaze [MFlop/s]:
     100         6104.27
     1000        6287.75
     10000       4383.77
     100000      2484.43
     1000000     3803.51
     10000000    1854.91
   N=100, steps=60117455
     Blaze       = 1        (1.96969)
   N=1000, steps=6339672
     Blaze       = 1        (2.01652)
   N=10000, steps=414497
     Blaze       = 1        (1.89105)
   N=100000, steps=24789
     Blaze       = 1        (1.99555)
   N=1000000, steps=3741
     Blaze       = 1        (1.96713)
   N=10000000, steps=175
     Blaze       = 1        (1.88689)
