
 Daxpy product:
   Blaze [MFlop/s]:
     100         6061.92
     1000        6304.37
     10000       4296.76
     100000      2558.81
     1000000     3927.23
     10000000    1875.01
   N=100, steps=60491561
     Blaze       = 1        (1.99579)
   N=1000, steps=6285446
     Blaze       = 1        (1.994)
   N=10000, steps=435707
     Blaze       = 1        (2.02807)
   N=100000, steps=25571
     Blaze       = 1        (1.99867)
   N=1000000, steps=3870
     Blaze       = 1        (1.97085)
   N=10000000, steps=185
     Blaze       = 1        (1.97332)
