
 Daxpy product:
   Blaze [MFlop/s]:
     100         6064.98
     1000        6238.87
     10000       4343.48
     100000      2539.51
     1000000     3929.1
     10000000    1797.28
   N=100, steps=59886101
     Blaze       = 1        (1.97482)
   N=1000, steps=6310903
     Blaze       = 1        (2.02309)
   N=10000, steps=442934
     Blaze       = 1        (2.03954)
   N=100000, steps=25056
     Blaze       = 1        (1.97329)
   N=1000000, steps=3927
     Blaze       = 1        (1.99893)
   N=10000000, steps=180
     Blaze       = 1        (2.00303)
