
 Daxpy product:
   Blaze [MFlop/s]:
     100         6047.81
     1000        6298.82
     10000       4164.63
     100000      2544
     1000000     3899.62
     10000000    1868.63
   N=100, steps=60323029
     Blaze       = 1        (1.99487)
   N=1000, steps=6312574
     Blaze       = 1        (2.00437)
   N=10000, steps=437192
     Blaze       = 1        (2.09955)
   N=100000, steps=25155
     Blaze       = 1        (1.97759)
   N=1000000, steps=3872
     Blaze       = 1        (1.98583)
   N=10000000, steps=179
     Blaze       = 1        (1.91584)
