
 Daxpy product:
   Blaze [MFlop/s]:
     100         6079
     1000        6270.26
     10000       4368.1
     100000      2514.41
     1000000     3864.82
     10000000    1893.95
   N=100, steps=59289094
     Blaze       = 1        (1.95062)
   N=1000, steps=6308685
     Blaze       = 1        (2.01226)
   N=10000, steps=407531
     Blaze       = 1        (1.86594)
   N=100000, steps=24950
     Blaze       = 1        (1.98456)
   N=1000000, steps=3850
     Blaze       = 1        (1.99233)
   N=10000000, steps=185
     Blaze       = 1        (1.95359)
