
 Daxpy product:
   Blaze [MFlop/s]:
     100         5956.18
     1000        6260.82
     10000       4331.54
     100000      2681.33
     1000000     3900.14
     10000000    1865.37
   N=100, steps=56021877
     Blaze       = 1        (1.88113)
   N=1000, steps=6254145
     Blaze       = 1        (1.99787)
   N=10000, steps=400617
     Blaze       = 1        (1.84977)
   N=100000, steps=26664
     Blaze       = 1        (1.98886)
   N=1000000, steps=3899
     Blaze       = 1        (1.99941)
   N=10000000, steps=188
     Blaze       = 1        (2.01569)
