
 Daxpy product:
   Blaze [MFlop/s]:
     100         5985.06
     1000        6285.71
     10000       4326.33
     100000      2538.11
     1000000     3825.91
     10000000    1817.12
   N=100, steps=59774340
     Blaze       = 1        (1.99745)
   N=1000, steps=6311324
     Blaze       = 1        (2.00815)
   N=10000, steps=441964
     Blaze       = 1        (2.04314)
   N=100000, steps=25242
     Blaze       = 1        (1.98904)
   N=1000000, steps=3806
     Blaze       = 1        (1.98959)
   N=10000000, steps=185
     Blaze       = 1        (2.03619)
