
 Daxpy product:
   Blaze [MFlop/s]:
     100         6084.85
     1000        6310.02
     10000       4416.8
     100000      2563.78
     1000000     3851.18
     10000000    1775.71
   N=100, steps=60539387
     Blaze       = 1        (1.98984)
   N=1000, steps=6288578
     Blaze       = 1        (1.9932)
   N=10000, steps=432114
     Blaze       = 1        (1.95669)
   N=100000, steps=25474
     Blaze       = 1        (1.98722)
   N=1000000, steps=3796
     Blaze       = 1        (1.97134)
   N=10000000, steps=181
     Blaze       = 1        (2.03862)
