
 Daxpy product:
   Blaze [MFlop/s]:
     100         5986.17
     1000        6265.55
     10000       4333.44
     100000      2639.39
     1000000     3943.24
     10000000    1795.61
   N=100, steps=57681000
     Blaze       = 1        (1.92714)
   N=1000, steps=6294766
     Blaze       = 1        (2.00933)
   N=10000, steps=419451
     Blaze       = 1        (1.93588)
   N=100000, steps=26289
     Blaze       = 1        (1.99205)
   N=1000000, steps=3873
     Blaze       = 1        (1.96437)
   N=10000000, steps=180
     Blaze       = 1        (2.00489)
