
 Daxpy product:
   Blaze [MFlop/s]:
     100         6039.97
     1000        6228.09
     10000       4357.73
     100000      2692.97
     1000000     3939.34
     10000000    1774.35
   N=100, steps=56727302
     Blaze       = 1        (1.8784)
   N=1000, steps=6263725
     Blaze       = 1        (2.01144)
   N=10000, steps=409972
     Blaze       = 1        (1.88159)
   N=100000, steps=27114
     Blaze       = 1        (2.01369)
   N=1000000, steps=3934
     Blaze       = 1        (1.99729)
   N=10000000, steps=178
     Blaze       = 1        (2.00637)
