
 Daxpy product:
   Blaze [MFlop/s]:
     100         6081.72
     1000        6229.37
     10000       4345.94
     100000      2632.63
     1000000     3972.98
     10000000    1867
   N=100, steps=59915216
     Blaze       = 1        (1.97034)
   N=1000, steps=6306541
     Blaze       = 1        (2.02478)
   N=10000, steps=439233
     Blaze       = 1        (2.02135)
   N=100000, steps=26145
     Blaze       = 1        (1.98623)
   N=1000000, steps=3971
     Blaze       = 1        (1.999)
   N=10000000, steps=183
     Blaze       = 1        (1.96036)
