
 Daxpy product:
   Blaze [MFlop/s]:
     100         6083.09
     1000        6237.81
     10000       4400.36
     100000      2570.62
     1000000     3891.61
     10000000    1867.03
   N=100, steps=56353648
     Blaze       = 1        (1.8528)
   N=1000, steps=6323406
     Blaze       = 1        (2.02744)
   N=10000, steps=439146
     Blaze       = 1        (1.99596)
   N=100000, steps=25543
     Blaze       = 1        (1.9873)
   N=1000000, steps=3838
     Blaze       = 1        (1.97245)
   N=10000000, steps=178
     Blaze       = 1        (1.90677)
