
 Daxpy product:
   Blaze [MFlop/s]:
     100         5925.85
     1000        6291.09
     10000       4377.17
     100000      2562.65
     1000000     3989.24
     10000000    1815.82
   N=100, steps=59716259
     Blaze       = 1        (2.01545)
   N=1000, steps=6255769
     Blaze       = 1        (1.98877)
   N=10000, steps=388439
     Blaze       = 1        (1.77484)
   N=100000, steps=25365
     Blaze       = 1        (1.97959)
   N=1000000, steps=3902
     Blaze       = 1        (1.95626)
   N=10000000, steps=180
     Blaze       = 1        (1.98257)
