
 Daxpy product:
   Blaze [MFlop/s]:
     100         6087.74
     1000        6274.76
     10000       4401.46
     100000      2575.98
     1000000     3933.65
     10000000    1916.44
   N=100, steps=60195108
     Blaze       = 1        (1.97759)
   N=1000, steps=6344776
     Blaze       = 1        (2.02232)
   N=10000, steps=437552
     Blaze       = 1        (1.98821)
   N=100000, steps=26094
     Blaze       = 1        (2.02595)
   N=1000000, steps=3937
     Blaze       = 1        (2.0017)
   N=10000000, steps=179
     Blaze       = 1        (1.86805)
