
 Daxpy product:
   Blaze [MFlop/s]:
     100         6087.78
     1000        6295.53
     10000       4326.15
     100000      2518.86
     1000000     3970.6
     10000000    1803.51
   N=100, steps=61234514
     Blaze       = 1        (2.01172)
   N=1000, steps=6311098
     Blaze       = 1        (2.00495)
   N=10000, steps=441891
     Blaze       = 1        (2.04288)
   N=100000, steps=24920
     Blaze       = 1        (1.97867)
   N=1000000, steps=3902
     Blaze       = 1        (1.96545)
   N=10000000, steps=185
     Blaze       = 1        (2.05156)
