
 Daxpy product:
   Blaze [MFlop/s]:
     100         5920.78
     1000        6301.59
     10000       4322.71
     100000      2577.56
     1000000     3888.69
     10000000    1768.43
   N=100, steps=59957639
     Blaze       = 1        (2.02533)
   N=1000, steps=6312787
     Blaze       = 1        (2.00355)
   N=10000, steps=397620
     Blaze       = 1        (1.83968)
   N=100000, steps=25594
     Blaze       = 1        (1.98591)
   N=1000000, steps=3863
     Blaze       = 1        (1.98679)
   N=10000000, steps=187
     Blaze       = 1        (2.11487)
