
 Daxpy product:
   Blaze [MFlop/s]:
     100         6032.61
     1000        6247.46
     10000       4336.04
     100000      2534.83
     1000000     3899.03
     10000000    1867.78
   N=100, steps=59351002
     Blaze       = 1        (1.96767)
   N=1000, steps=6330242
     Blaze       = 1        (2.0265)
   N=10000, steps=442370
     Blaze       = 1        (2.04043)
   N=100000, steps=25096
     Blaze       = 1        (1.98009)
   N=1000000, steps=3839
     Blaze       = 1        (1.96921)
   N=10000000, steps=190
     Blaze       = 1        (2.0345)
