
 Daxpy product:
   Blaze [MFlop/s]:
     100         5531.57
     1000        6268.81
     10000       4425.2
     100000      2583
     1000000     3928.51
     10000000    1886.29
   N=100, steps=59137175
     Blaze       = 1        (2.13817)
   N=1000, steps=6309577
     Blaze       = 1        (2.01301)
   N=10000, steps=412195
     Blaze       = 1        (1.86295)
   N=100000, steps=25786
     Blaze       = 1        (1.99659)
   N=1000000, steps=3956
     Blaze       = 1        (2.01399)
   N=10000000, steps=187
     Blaze       = 1        (1.98272)
