
 Daxpy product:
   Blaze [MFlop/s]:
     100         6047.27
     1000        6283.12
     10000       4361.14
     100000      2651.68
     1000000     3888.7
     10000000    1757.29
   N=100, steps=54297834
     Blaze       = 1        (1.79578)
   N=1000, steps=6316858
     Blaze       = 1        (2.01074)
   N=10000, steps=397702
     Blaze       = 1        (1.82384)
   N=100000, steps=26461
     Blaze       = 1        (1.99579)
   N=1000000, steps=3854
     Blaze       = 1        (1.98215)
   N=10000000, steps=171
     Blaze       = 1        (1.94618)
