
 Daxpy product:
   Blaze [MFlop/s]:
     100         5981.07
     1000        6268.52
     10000       4281.87
     100000      2720.69
     1000000     3942.65
     10000000    1878.04
   N=100, steps=55319034
     Blaze       = 1        (1.8498)
   N=1000, steps=6303283
     Blaze       = 1        (2.01109)
   N=10000, steps=390205
     Blaze       = 1        (1.82259)
   N=100000, steps=27102
     Blaze       = 1        (1.99229)
   N=1000000, steps=3927
     Blaze       = 1        (1.99206)
   N=10000000, steps=183
     Blaze       = 1        (1.94884)
