
 Daxpy product:
   Blaze [MFlop/s]:
     100         5691.81
     1000        6298.81
     10000       4023.89
     100000      2568.85
     1000000     3669.38
     10000000    1590.4
   N=100, steps=57613279
     Blaze       = 1        (2.02443)
   N=1000, steps=6309233
     Blaze       = 1        (2.00331)
   N=10000, steps=409087
     Blaze       = 1        (2.03329)
   N=100000, steps=25502
     Blaze       = 1        (1.98548)
   N=1000000, steps=3692
     Blaze       = 1        (2.01233)
   N=10000000, steps=176
     Blaze       = 1        (2.21327)
