
 Daxpy product:
   Blaze [MFlop/s]:
     100         6117.11
     1000        6271.04
     10000       4390.88
     100000      2544.68
     1000000     3941.39
     10000000    1801.23
   N=100, steps=60706303
     Blaze       = 1        (1.9848)
   N=1000, steps=6310224
     Blaze       = 1        (2.0125)
   N=10000, steps=438940
     Blaze       = 1        (1.99933)
   N=100000, steps=25244
     Blaze       = 1        (1.98406)
   N=1000000, steps=3910
     Blaze       = 1        (1.98407)
   N=10000000, steps=176
     Blaze       = 1        (1.95422)
