
 Daxpy product:
   Blaze [MFlop/s]:
     100         5988.39
     1000        6312.48
     10000       4146.17
     100000      2574.46
     1000000     3958.81
     10000000    1823.98
   N=100, steps=59293091
     Blaze       = 1        (1.98027)
   N=1000, steps=6271987
     Blaze       = 1        (1.98717)
   N=10000, steps=442412
     Blaze       = 1        (2.13407)
   N=100000, steps=25297
     Blaze       = 1        (1.96522)
   N=1000000, steps=3925
     Blaze       = 1        (1.98292)
   N=10000000, steps=180
     Blaze       = 1        (1.97371)
