
 Daxpy product:
   Blaze [MFlop/s]:
     100         5987.35
     1000        6245.84
     10000       4388.09
     100000      2610.43
     1000000     3969
     10000000    1874.03
   N=100, steps=60393179
     Blaze       = 1        (2.01736)
   N=1000, steps=6307409
     Blaze       = 1        (2.01971)
   N=10000, steps=418554
     Blaze       = 1        (1.90768)
   N=100000, steps=25968
     Blaze       = 1        (1.98955)
   N=1000000, steps=3955
     Blaze       = 1        (1.99295)
   N=10000000, steps=175
     Blaze       = 1        (1.86763)
