
 Daxpy product:
   Blaze [MFlop/s]:
     100         6065.96
     1000        6226.02
     10000       4350.65
     100000      2696.96
     1000000     3863.61
     10000000    1884.54
   N=100, steps=55167157
     Blaze       = 1        (1.81891)
   N=1000, steps=6279590
     Blaze       = 1        (2.01721)
   N=10000, steps=407203
     Blaze       = 1        (1.87192)
   N=100000, steps=26802
     Blaze       = 1        (1.98757)
   N=1000000, steps=3907
     Blaze       = 1        (2.02246)
   N=10000000, steps=182
     Blaze       = 1        (1.9315)
