
 Daxpy product:
   Blaze [MFlop/s]:
     100         6083.65
     1000        6291.62
     10000       4415.68
     100000      2437.24
     1000000     3854.59
     10000000    1872.37
   N=100, steps=57798258
     Blaze       = 1        (1.90012)
   N=1000, steps=6200501
     Blaze       = 1        (1.97104)
   N=10000, steps=442891
     Blaze       = 1        (2.00599)
   N=100000, steps=23992
     Blaze       = 1        (1.96879)
   N=1000000, steps=3859
     Blaze       = 1        (2.00229)
   N=10000000, steps=180
     Blaze       = 1        (1.9227)
