
 Daxpy product:
   Blaze [MFlop/s]:
     1           385.243
     2           768.794
     3           1156.42
     4           1539.05
     5           1582.78
     6           1896.2
     7           2218.41
     8           2534.3
     9           2374.25
     10          2638.91
     11          2792.13
     12          3174.59
     13          3166.65
     14          3412.86
     15          3658.04
     16          2372.76
     17          3741.73
     18          3961.5
     19          4181.3
     20          4398.15
     22          4331.05
     24          4729.93
     26          3893.06
     28          5084.8
     30          5028.3
     33          5074.19
     36          5534.94
     39          5459.32
     42          5410.89
     46          5270.79
     50          5450.44
     55          5799.95
     60          6109.9
     66          6222.52
     72          6590.63
     79          6598.09
     86          6835.21
     94          7021.9
     103         7271.09
     113         7383.39
     124         7620.86
     136         7714.06
     149         7485.2
     163         7841.47
     179         8105.1
     196         8371.08
     215         8752.86
     236         8965.16
     259         8988.47
     284         9252.18
     312         9278.32
     343         9361.11
     377         8829.05
     414         8657.49
     455         8761.9
     500         9292.17
     550         8216.57
     605         8706.95
     665         8720.33
     731         8990.01
     804         9176.43
     884         9151.98
     972         9190.22
     1069        8967.48
     1175        8995.69
     1292        9358.48
     1421        9076.7
     1563        7318.09
     1719        8240.59
     1890        8051.71
     2079        6575.77
     2286        4788.73
     2514        4029.99
     2765        3949.54
     3041        4046.85
     3345        4043.53
     3679        4036.08
     4046        4058.61
     4450        4066.88
     4895        4073.2
     5384        4101.9
     5922        4073.85
     6514        4068.21
     7165        3567.27
     7881        4084.03
     8669        4052.81
     9535        4074.68
     10488       4083.28
     11536       4038.99
     12689       3906.49
     13957       3775.12
     15352       3494.89
     16887       3517.79
     18575       3529.21
     20432       3392.35
     22475       3307.24
     24722       3187.66
     27194       3012.98
     29913       2933.67
     32904       2867.9
     36194       2845.95
     39813       1557.35
     43794       1630.92
     48173       1708.47
     52990       1804.36
     58289       1908.38
     64117       2059.48
     70528       2254.49
     77580       2391.58
     85338       2563.29
     93871       2819.81
     103258      3010.97
     113583      3232.29
     124941      3432.97
     137435      3701.76
     151178      3973.11
     166295      4251.92
     182924      4552.31
     201216      4743.43
     221337      5102.41
     243470      5429.74
     267817      5639.46
     294598      5817.84
     324057      6096.29
     356462      6484.99
     392108      6710.15
     431318      7000.51
     474449      7283.34
     521893      7437.42
     574082      7676.78
     631490      7999.31
     694639      8197.95
     764102      8370.22
     840512      8472.35
     924563      8509.64
     1017019     8296.03
     1118720     7719.24
     1230592     7062.34
     1353651     6023.58
     1489016     4678.07
     1637917     3824.53
     1801708     3295.1
     1981878     2932.42
     2180065     2783.2
     2398071     2592.87
     2637878     2567.67
     2901665     2501.88
     3191831     2405.38
     3511014     2413.41
     3862115     2414.67
     4248326     2396.74
     4673158     2360.62
     5140474     2354.69
     5654521     2339.08
     6219973     2319.14
     6841970     2307.79
     7526167     2304.07
     8278784     2304.63
     9106663     2304.7
     10000000    2302.6
   N=1, steps=385917061
     Blaze       = 1        (2.0035)
   N=2, steps=384196159
     Blaze       = 1        (1.99896)
   N=3, steps=385805186
     Blaze       = 1        (2.00172)
   N=4, steps=385779541
     Blaze       = 1        (2.00529)
   N=5, steps=321138101
     Blaze       = 1        (2.02894)
   N=6, steps=318984345
     Blaze       = 1        (2.01867)
   N=7, steps=321015041
     Blaze       = 1        (2.02587)
   N=8, steps=175800118
     Blaze       = 1        (1.10989)
   N=9, steps=260742554
     Blaze       = 1        (1.97678)
   N=10, steps=270674521
     Blaze       = 1        (2.05141)
   N=11, steps=272645092
